21651;0;63
80985;0;23
12892;1;54
2854;1;56
58095;1;35
32508;1;57
24646;1;51
43271;0;19
30236;1;30
33788;0;3
73278;1;5
13519;1;12
48986;1;44
19530;1;17
69273;0;61
19259;1;15
80504;0;64
9777;0;31
1950;1;23
62290;0;64
5774;1;53
3162;1;49
69124;1;45
80265;1;17
47605;0;11
73910;0;12
8606;1;27
12599;0;17
49972;0;56
72829;1;3
20967;0;16
9030;0;67
18975;1;6
59539;0;54
41138;0;49
64135;1;66
14060;1;67
35292;1;31
79975;1;58
77966;0;53
46000;0;37
75013;0;31
10639;1;42
47942;1;69
7202;0;1
57193;1;66
70872;0;23
67781;1;37
42243;1;68
43954;1;68
44149;0;17
80475;1;62
48159;1;48
50305;0;62
80737;1;15
53785;1;10
61855;1;5
19022;1;56
36417;0;45
37945;0;29
5027;0;18
39689;0;32
69152;1;32
13087;0;39
71305;1;15
9742;0;56
62740;0;66
13211;0;57
15677;0;60
19451;1;3
13221;1;42
49290;0;65
25161;0;51
59769;0;61
70907;0;25
71811;1;10
13998;1;10
54457;0;53
53899;1;64
34641;0;65
27448;0;67
2344;1;3
18990;1;9
58824;0;56
22317;1;68
37716;0;68
45619;1;63
73832;0;33
81525;1;37
73208;1;11
67902;0;32
74668;1;8
35439;0;45
56760;0;23
1781;0;12
35714;1;42
69398;0;16
27158;0;68
16997;0;12
67830;0;40
73823;1;33
21396;0;68
66324;1;38
52543;1;3
39867;0;36
20709;1;25
23531;0;45
16335;1;15
42550;1;26
63410;1;60
79940;0;39
76362;0;61
58733;0;59
21070;1;39
33603;1;20
53745;1;48
12953;1;46
34295;0;3
17593;0;21
75886;1;51
15197;0;50
51150;0;19
80917;0;18
7876;0;66
37584;0;10
80034;1;1
61863;1;34
81156;0;33
54452;0;4
24420;1;44
2918;0;47
26989;1;65
68241;1;17
43570;1;55
30510;0;69
76367;1;60
70827;0;63
13732;1;20
47290;1;4
37922;1;8
19358;1;21
69228;0;3
32354;0;41
19825;1;15
33579;1;60
38504;1;45
80911;0;69
5805;1;30
69535;0;62
13660;1;20
2729;0;15
49677;1;56
29553;0;61
26906;0;34
3901;1;27
16724;0;43
10148;1;31
1240;0;5
80329;0;48
4892;0;51
2402;1;24
49406;0;42
48359;0;6
66326;0;48
47060;1;24
42596;1;31
3883;1;53
21523;0;19
72384;1;67
80198;1;7
60892;1;28
9779;0;24
78247;0;45
73207;0;5
17733;0;60
80244;1;26
11535;0;30
28428;0;49
75869;1;18
1307;0;30
48642;0;18
81690;1;10
74925;0;64
54760;1;61
62904;1;51
73174;0;37
78959;0;31
57241;1;21
23751;1;57
3092;1;42
62506;0;58
24990;1;7
4803;0;22
3459;1;20
71959;0;24
59864;0;51
32133;1;56
24004;1;19
42679;0;9
67894;0;17
53574;0;42
24523;1;11
3269;1;7
73129;0;26
17525;1;18
25968;1;58
22960;0;12
38897;0;53
33573;0;17
70893;0;32
33447;1;24
1337;0;3
1185;1;33
51734;1;4
56790;1;10
13538;0;49
44228;0;10
67896;0;17
47314;0;17
66150;1;35
80710;0;13
35493;1;63
31553;0;34
19147;0;20
11317;1;24
74664;1;35
39011;0;66
50916;1;52
4119;0;27
61287;1;61
55443;0;53
79922;1;24
26157;1;41
7176;0;20
15527;0;40
61748;0;52
51251;0;43
70478;1;32
3086;0;31
55435;0;34
58364;0;36
81340;1;31
16918;1;62
26554;0;23
47388;0;68
20716;0;1
7003;0;48
15012;0;32
44520;0;7
1884;1;10
61754;0;38
26963;1;31
49670;0;0
66367;1;28
24414;1;3
68968;0;31
62491;0;20
22049;0;31
10433;0;39
71580;1;3
47411;1;32
79935;0;56
43276;0;29
26618;1;64
76635;1;44
68639;1;56
27464;1;12
62245;0;11
55573;0;52
62610;1;65
7773;0;0
31233;0;23
58590;1;12
23659;0;53
71272;1;48
37343;1;0
34812;0;4
36770;1;6
38306;1;16
5895;0;29
28478;0;29
37069;1;38
67673;1;12
9081;0;45
74894;0;57
73570;0;46
60915;1;30
34283;0;20
30128;0;51
66532;0;8
74943;0;5
70625;1;35
80725;0;2
49872;1;39
70250;1;30
74435;1;6
8927;0;56
22036;1;48
22436;0;60
1959;1;55
62585;0;60
39751;0;12
33456;0;63
27398;0;56
69529;1;33
36431;0;36
26634;1;34
34545;0;3
40346;1;16
51825;0;42
46559;0;45
30815;0;47
40488;0;29
42029;1;45
10375;0;8
59567;0;66
29440;1;40
75925;0;62
13681;1;17
62881;0;64
14676;1;21
32343;0;51
80082;1;21
64848;0;4
18785;0;10
16355;0;53
44778;1;43
23733;1;23
63949;1;30
9880;1;11
15658;0;3
45476;1;52
58234;1;22
23339;1;2
42067;0;32
43399;0;25
599;0;65
17197;0;0
34199;0;11
28276;1;14
74299;0;31
12373;1;21
44777;0;10
34583;0;17
37516;1;15
480;1;12
39197;0;48
74864;1;49
47829;0;2
400;1;48
17136;0;32
46121;0;46
10199;1;37
33318;0;5
47671;1;33
76234;0;19
76005;0;14
55159;1;10
78993;0;14
65823;1;1
44313;1;24
18002;0;69
46245;0;62
55858;0;30
56132;0;59
48834;1;54
34529;1;19
38533;0;33
34669;1;62
27691;1;60
20315;1;7
59595;0;18
14364;1;64
62655;1;58
31418;0;23
39171;1;36
80045;0;45
13762;1;21
73584;1;51
28829;0;22
62689;0;48
14547;0;16
51776;1;22
27159;1;14
77312;0;62
51695;0;17
39981;1;64
62438;0;36
51847;0;6
22924;0;13
30609;1;66
24576;1;37
1490;0;52
17836;1;39
10587;0;42
8412;1;0
31665;1;14
19987;0;16
49465;0;56
50478;0;56
63256;1;36
10240;0;13
30495;1;2
53662;1;40
11597;1;25
79022;0;16
61303;0;18
61214;1;3
60344;0;9
55596;1;53
29890;0;3
20383;0;68
74052;1;6
16659;0;50
26474;1;47
78066;0;37
16460;0;65
9023;1;17
37401;0;40
36537;1;34
12457;1;42
70713;1;50
54475;1;3
7575;0;9
56641;1;32
33842;1;8
57459;0;7
78159;0;48
19517;0;58
30354;0;32
3565;1;46
18958;1;5
18386;0;45
69325;1;28
49901;1;15
75368;1;21
35664;1;46
63963;0;20
5006;0;21
2795;1;4
11937;0;63
66693;0;15
46897;1;13
69612;0;30
81241;1;31
54784;1;65
42198;1;24
49204;0;39
51689;0;55
37147;0;31
5871;0;15
62663;0;46
75799;0;38
21590;0;64
63749;1;3
19702;0;38
138;0;27
11639;0;44
41052;1;67
16341;0;39
9708;0;34
9125;0;10
64713;0;46
22013;0;65
23173;0;26
47510;1;60
12811;0;57
43401;0;19
42196;1;46
64235;1;62
710;1;26
1302;1;25
26760;1;10
34411;1;19
53194;1;58
40938;0;34
69166;1;18
14220;1;24
15654;0;49
26635;1;47
11245;0;38
22209;1;26
25439;1;57
41863;1;49
33840;0;23
43858;1;6
33580;1;66
37234;0;14
15913;0;10
77239;0;42
35894;0;10
17495;1;63
71787;1;44
26132;0;16
18995;1;41
1353;0;45
21242;1;29
76786;1;40
20122;0;48
48402;1;56
767;0;48
79559;0;43
12850;0;57
77343;0;61
77143;1;66
3128;0;4
70007;1;15
52127;0;46
56969;0;63
57270;0;56
9771;0;53
60042;0;54
51974;1;3
41426;1;61
1398;0;7
58934;0;12
8721;0;43
39623;0;14
29303;1;67
71048;0;61
65358;1;63
37171;0;29
45784;0;12
77607;1;19
47406;1;28
71124;0;32
31267;1;46
49057;0;64
25930;1;5
1359;1;24
72224;1;7
73550;1;59
55415;1;20
46570;0;26
70045;0;8
2161;0;42
73825;1;58
45689;1;16
61201;1;11
11528;0;68
48815;0;45
22727;0;58
38096;1;30
40623;0;12
13019;1;55
2610;0;7
74769;1;14
4946;0;23
14315;0;3
76705;0;35
60526;0;0
59219;0;2
4643;1;54
9582;1;66
29140;1;15
67810;0;7
20218;0;9
22986;1;17
39634;0;24
65076;0;55
42407;1;30
77316;0;3
65999;0;39
29283;1;63
8298;1;13
33784;1;39
37893;1;60
23362;0;4
48868;1;29
60343;1;26
72217;0;16
1899;1;8
58244;1;13
1857;0;58
1733;0;18
60239;1;52
80116;0;68
40205;0;26
1610;0;68
647;0;7
29160;1;34
9667;0;18
44328;0;12
81689;1;8
55459;0;29
24694;1;58
39457;1;47
75720;0;23
66316;1;31
60758;0;33
72841;1;59
73657;0;56
8173;0;14
25344;1;57
6118;1;37
56544;0;36
1318;0;53
23908;1;39
7043;0;8
69016;0;12
24124;0;30
47958;1;21
63932;1;37
19006;0;52
18041;1;49
43004;0;18
80826;0;8
68008;0;0
33739;0;29
12883;0;55
43348;0;53
43713;0;68
16764;1;5
35140;0;53
7334;1;61
1850;1;36
78971;0;49
24992;1;63
43878;1;38
59095;1;31
57180;0;33
56534;1;63
1418;1;26
13333;0;69
65783;0;2
56607;1;40
19153;0;61
27423;0;4
11534;1;44
47117;1;8
15143;0;11
32010;1;46
29711;0;2
61514;1;62
52979;1;11
47676;1;57
16666;0;54
41692;0;23
19572;0;13
11406;1;36
35638;1;61
56657;0;40
10136;1;25
64977;1;4
64912;0;64
3158;1;28
62350;1;13
19428;1;28
40358;0;44
70343;0;13
6023;0;22
78588;0;16
18376;0;9
39459;1;65
42126;1;44
2308;1;11
39883;0;6
56778;0;60
52435;0;56
19518;1;22
63271;1;35
54537;1;36
43435;0;8
40288;0;66
58141;1;32
9139;0;29
22016;1;38
15217;0;1
16771;1;1
37436;1;56
19417;1;61
47908;0;69
72018;1;47
9851;0;45
32738;1;24
49890;1;6
7169;1;64
37289;1;46
38637;1;29
10468;0;12
34586;1;38
8830;1;12
64333;1;25
47506;1;50
35650;0;3
66092;1;6
32338;1;63
79419;0;48
44875;0;41
53913;1;38
13722;1;24
14732;0;42
25794;1;1
45824;0;43
19324;1;56
47667;0;10
79735;1;35
39589;0;44
15856;1;42
34524;0;46
10611;1;61
57022;0;42
30771;1;57
65020;1;24
39967;0;0
78351;0;33
79529;1;63
41055;0;32
38267;1;11
32613;0;54
36966;0;33
28458;1;46
38791;0;31
50788;1;2
41595;0;64
18666;0;38
49464;0;29
58416;1;6
12542;0;37
1654;1;7
38810;1;65
38632;0;42
27105;1;55
20620;1;58
54300;0;56
54398;0;24
67915;0;43
80226;0;54
26311;0;34
72458;0;52
79920;0;17
66848;1;69
45846;1;56
80476;0;20
75084;0;51
47644;0;15
55732;0;22
76649;1;52
32775;1;65
30011;1;20
44909;0;26
73191;1;63
44698;1;9
15088;0;21
62961;1;53
52758;0;40
70126;1;13
28193;1;8
21887;0;2
58618;1;23
12676;1;60
25238;0;47
60250;1;15
52839;0;20
35667;1;23
75685;0;64
44293;1;35
46384;1;50
30263;0;22
51849;1;38
31467;0;27
66609;1;40
31614;1;15
21807;1;67
67680;1;20
72612;0;39
74110;0;17
65244;0;64
19795;1;29
39482;1;16
28004;0;47
70418;0;65
4751;1;36
78436;0;20
32679;0;57
19753;1;32
62598;0;63
3788;0;9
49262;0;13
18757;1;28
65171;0;25
20508;1;67
75472;0;50
44874;1;21
411;0;31
23554;0;54
668;0;49
2971;0;25
80878;0;24
30075;1;26
37442;1;39
9747;1;34
20578;0;26
71590;0;6
64616;0;64
45356;0;47
68881;0;39
79613;0;43
53275;0;33
48748;0;60
1370;0;48
30982;1;11
5808;1;55
42714;0;61
61569;1;19
17116;1;38
72967;1;15
4459;0;26
67287;0;39
8322;0;57
34919;1;28
35899;1;2
12947;0;16
68282;1;2
51225;0;7
30103;1;59
61373;1;27
63572;1;7
35663;1;23
45001;0;45
58102;1;59
72286;1;41
52675;1;54
4095;1;11
50683;0;66
40731;0;24
36116;1;28
16737;1;27
8832;0;22
37720;1;55
36542;1;65
47102;1;20
53531;1;32
74883;1;48
21935;1;18
67836;1;33
20711;1;57
70796;1;34
12798;0;40
16334;1;5
57423;1;38
7512;1;7
53915;0;4
37742;1;4
26730;0;17
81798;1;1
71889;0;22
65051;0;16
6604;0;7
4716;1;18
59321;0;44
38135;1;61
76097;1;34
54365;0;51
69203;0;34
5430;1;15
73671;1;50
6892;1;60
12702;1;65
56704;1;26
29278;1;68
6136;0;58
8090;1;66
67582;1;59
25633;1;39
22972;0;27
62022;0;31
38541;0;38
58808;1;39
5049;0;20
79197;1;39
12215;1;46
73474;1;16
62049;0;20
51669;1;10
47561;1;11
26082;0;67
30524;0;26
62138;0;1
7804;1;18
40681;0;58
56162;0;67
75416;1;55
67017;1;50
80011;1;17
66787;0;35
28125;0;62
61455;1;12
36743;0;27
7134;0;50
72339;1;53
17046;0;66
41634;1;22
33274;1;32
73420;0;55
76247;0;2
3209;1;43
46630;0;66
24250;0;47
5347;0;19
39531;1;57
55270;0;64
47528;1;66
48254;1;38
59307;1;61
55910;0;65
49021;1;33
27182;1;53
34933;1;36
27501;1;49
2752;0;8
43108;0;61
4000;0;14
12813;0;66
59998;0;19
20277;0;26
16301;1;47
47837;0;16
1703;0;28
27970;1;66
59702;1;36
57471;0;6
24216;1;53
54591;0;24
8471;1;33
30403;0;61
25642;0;60
81252;0;32
28425;1;48
56800;1;50
42724;0;36
11634;1;66
30806;0;4
36472;0;30
6470;1;41
30272;0;23
36513;0;21
60978;1;46
22391;1;4
3592;1;60
59669;1;20
62817;1;39
13454;1;54
40648;0;54
20379;1;23
41443;1;17
82049;1;40
10547;0;8
45145;1;31
56469;0;45
32355;0;51
70039;0;19
21340;0;66
37383;1;17
5169;0;27
36601;0;50
10559;1;52
26896;0;59
17386;0;16
58906;0;34
555;1;11
37451;1;22
18206;0;6
32464;1;56
28584;1;35
19983;0;63
74849;0;61
16534;0;28
36650;0;53
68836;0;10
4981;0;17
74219;1;58
32254;0;53
66381;1;1
16825;1;46
78942;1;62
74692;0;3
40747;1;13
57264;0;57
7321;0;59
65762;1;11
61264;1;59
1163;0;21
67485;1;15
27010;0;10
73449;0;23
77452;0;1
17204;0;52
27840;1;38
68566;0;1
15799;1;49
76998;0;60
20230;1;38
33721;0;2
43174;0;24
68252;0;63
32383;0;25
26076;1;46
53627;0;12
37583;0;33
50550;0;24
48168;1;45
26260;0;65
16097;1;61
55075;1;63
69013;0;20
2760;1;50
1142;0;48
42967;0;28
59405;0;35
24697;0;58
2853;0;41
74607;0;30
41086;1;24
45092;0;32
69812;0;13
34711;0;26
10516;1;54
34883;0;12
65887;1;10
75288;1;34
6843;1;8
42368;0;37
75845;0;64
70071;0;18
16826;0;53
69934;0;67
4223;1;63
13883;1;44
76512;1;51
43991;1;28
13323;1;10
18716;0;46
5100;0;26
28348;1;67
81607;0;7
39656;0;32
14583;1;59
71241;0;44
11446;1;54
36767;1;26
18535;1;15
47657;1;63
23443;1;24
58433;1;11
54252;1;10
81412;0;5
52735;1;23
1062;1;65
46478;0;39
30648;0;17
77715;1;67
28962;0;61
31969;1;12
71253;0;18
15760;1;21
17187;0;67
26279;1;7
75579;1;40
45104;0;5
14332;0;58
56857;0;61
15063;0;13
73036;1;24
390;0;1
58686;0;46
70778;1;22
13613;1;58
64919;0;50
8756;1;34
1530;0;37
58435;0;22
55465;0;58
19587;0;10
2640;0;31
26421;1;45
54265;1;45
81528;0;24
77133;1;2
31950;1;50
79717;0;15
21980;0;3
3104;1;36
29752;0;2
78199;0;66
12256;0;46
2738;0;25
4605;1;8
72963;1;53
71585;0;64
4547;1;12
18345;0;10
28175;0;50
47939;0;39
73284;1;16
43325;1;42
51727;1;54
44828;0;13
37390;1;63
22561;0;29
34441;0;17
21962;1;11
10622;1;65
76094;1;1
1189;0;15
15582;0;32
65785;1;17
71437;0;32
67827;1;16
30573;1;27
25278;0;19
38003;0;32
14996;1;34
65692;1;69
12897;0;3
74028;1;12
55875;1;64
21703;1;67
52258;1;11
54823;1;52
66641;0;46
1868;0;44
58520;1;7
55837;0;41
37539;1;33
31762;1;9
29220;1;8
13427;1;55
72442;1;6
16916;1;39
61589;1;19
30449;1;17
27032;0;36
34258;0;30
52029;1;30
36323;1;63
38617;1;69
49549;1;62
5489;0;48
15867;0;52
8810;1;60
75254;0;12
76364;0;61
27099;0;51
65624;1;21
78634;1;5
1922;0;41
41944;1;1
32986;1;15
58112;0;20
58062;0;67
16797;0;34
80178;1;51
27139;0;19
3364;0;32
13863;0;53
63631;0;36
40689;1;58
40848;0;38
39735;0;38
49421;1;17
37210;1;68
7077;1;7
5305;0;51
2122;0;13
26414;0;51
19010;1;23
19436;0;47
22064;1;0
74471;1;68
29351;1;16
75748;1;40
59785;1;30
15110;1;68
45071;1;38
9067;0;13
80807;1;24
76471;0;12
24349;1;20
37829;1;42
35060;1;39
14964;1;12
67526;1;65
26144;1;8
27472;0;46
72918;1;37
19888;0;53
81147;0;4
57713;1;30
81038;0;18
56050;1;63
66859;0;9
65661;0;64
46879;0;22
47868;1;53
18568;0;49
9210;1;46
24133;1;35
77550;1;45
81630;0;21
17781;1;31
55105;1;34
1124;0;55
1996;0;6
11040;0;67
66212;0;57
79601;0;35
38467;1;27
5637;0;25
49251;0;48
56850;1;47
24510;1;10
54180;0;30
62674;1;25
526;0;24
24305;0;53
64054;0;24
72342;0;59
20807;0;42
28488;1;63
39971;1;40
65774;0;58
31942;0;42
47714;0;37
44134;0;67
55961;0;28
24821;0;55
58767;0;13
26183;1;49
4138;1;55
80739;0;17
24136;0;31
63540;1;46
77918;1;42
82030;0;40
71780;1;14
77616;1;17
13671;0;15
14171;0;43
26732;0;69
63741;0;37
18039;1;0
81925;0;37
22143;1;29
50218;1;47
60450;0;42
9290;0;56
73554;1;6
10964;0;50
30212;1;68
39088;1;67
16220;1;51
67329;0;34
58563;1;52
76508;1;59
36339;0;7
31039;0;25
62967;1;67
47998;0;40
18419;1;56
24360;1;26
32951;0;40
45398;1;18
32619;0;34
17883;0;55
62809;0;41
69840;1;38
47880;0;43
14042;0;17
7398;1;41
71103;1;57
18904;1;22
30336;1;57
14201;1;6
20213;1;65
67773;1;48
40475;0;11
40092;1;65
61515;0;31
13520;0;25
34246;0;30
48099;1;41
35241;1;37
78796;1;35
1437;1;27
77065;1;51
56939;1;17
20760;0;63
40870;1;57
39192;0;14
79528;0;43
30640;1;18
45840;1;7
42346;1;37
6730;1;64
53167;1;22
75891;0;1
3500;0;58
65032;0;64
19233;0;13
17180;0;15
80926;0;18
13074;0;26
21626;1;25
34153;1;55
17575;1;20
50330;0;21
42392;0;19
45587;1;6
2374;0;4
1524;0;59
22673;0;46
50223;1;18
44763;1;17
12218;0;22
81490;0;14
81256;0;16
20223;1;67
47432;1;65
42287;0;56
63902;1;55
36131;0;6
49423;1;23
8762;0;9
14116;0;60
52456;0;39
78848;1;51
31985;1;32
42655;0;38
59013;0;31
27383;0;23
10269;0;10
62391;0;58
70403;1;5
58586;1;42
11693;1;60
30385;0;5
50976;0;54
57049;0;12
29667;0;56
64682;1;54
12041;1;50
69331;1;37
78551;1;63
53807;0;34
78081;0;20
48475;0;47
25880;1;48
79952;1;55
81369;1;19
51826;1;66
71809;0;2
67192;0;66
10894;0;54
49551;1;52
75159;0;13
5885;1;2
28012;0;14
74062;0;62
14963;1;64
45563;0;5
33103;0;21
34224;0;61
15448;1;56
60044;1;65
40659;1;66
9093;0;58
79490;0;1
43331;0;10
75867;0;63
78182;0;42
22219;1;5
51557;1;23
65761;0;50
67061;1;22
48565;1;45
32575;1;33
38571;1;1
72437;0;17
33370;0;21
14319;0;36
26197;1;47
66496;1;7
34184;0;39
10523;0;24
32997;1;48
35549;0;25
28176;0;10
23435;0;2
56235;1;61
37708;1;6
25074;0;20
33471;1;66
24021;1;43
43381;1;6
66061;0;55
44281;1;57
20861;0;21
73670;1;14
48345;0;60
74011;0;4
40321;1;56
78603;0;29
20095;0;4
73079;1;65
66810;0;39
38480;1;19
46827;1;37
37617;0;53
37946;1;19
59533;1;26
47227;1;2
71767;1;51
24443;1;57
37795;0;51
55041;0;0
4842;1;56
63530;0;49
50600;0;4
47708;1;40
15762;0;19
29800;1;40
78138;1;39
39588;0;2
60764;1;68
68671;1;29
50274;0;53
44307;0;40
59419;1;57
39320;0;56
39484;1;12
15334;1;38
37066;1;40
20921;1;31
49825;1;7
80881;0;58
35563;1;64
28994;1;18
22293;1;47
52106;0;6
63648;0;64
70433;1;22
65294;1;58
38454;1;7
12431;0;61
53468;1;64
68911;1;30
43775;1;37
81196;1;6
67436;1;49
3333;0;22
16428;1;46
10903;0;22
21087;0;2
18137;0;51
47245;0;6
31603;1;16
30251;0;39
59476;0;48
4494;0;14
34057;0;27
26192;0;11
52649;1;5
56165;1;34
17653;0;39
75060;1;26
77871;0;0
37054;0;29
65298;1;68
26551;1;62
53300;0;42
48379;0;46
63767;1;65
8055;1;16
10792;1;43
57990;0;26
69489;1;26
58212;1;67
51024;1;51
1932;0;24
1695;1;2
6856;1;4
68722;0;37
29548;1;37
43353;0;33
55395;0;9
58221;1;52
23912;0;62
26230;0;65
37524;0;0
71033;0;3
64133;0;20
23589;0;9
17981;1;22
10337;1;50
37549;1;56
79195;1;9
21145;1;25
77915;1;5
37132;0;53
58236;1;44
41480;1;53
21091;0;53
42998;0;34
50611;0;51
9790;0;16
19166;0;50
14363;0;68
18797;1;28
71991;0;69
71853;1;34
62315;1;61
3514;0;28
45473;0;47
20198;0;2
67608;1;50
31559;0;6
41703;1;57
46597;0;54
59133;0;1
28148;0;42
6675;1;6
28870;0;41
25432;1;64
10746;0;33
10132;1;22
74364;1;25
2006;0;7
69514;1;57
48022;1;3
47280;1;6
15338;1;30
26210;0;39
8743;1;55
50964;0;54
54188;1;19
39503;1;9
57970;1;31
77441;1;53
28505;0;43
27165;0;37
62731;0;63
62790;1;44
3137;0;32
29265;1;66
64123;1;0
25673;1;66
5546;0;65
52673;1;0
49248;1;60
5175;1;56
51860;1;5
9985;1;4
80249;0;49
69860;0;2
53770;0;67
57945;1;18
56436;1;48
9920;1;35
40734;1;57
54291;0;23
81142;1;49
18097;1;47
8479;0;21
51777;1;61
40335;1;53
4957;1;8
33475;1;44
44620;1;18
52343;1;5
80146;0;57
79905;0;7
20242;0;26
45776;1;44
15893;0;28
77604;1;60
69883;0;1
8834;1;22
19364;1;48
10147;1;10
55122;0;14
16699;0;13
74765;1;63
65002;1;38
21516;1;8
14122;1;63
9366;0;23
1396;0;62
63994;1;41
30192;0;45
51302;0;57
33440;0;65
53033;1;34
25682;0;32
28808;0;18
63195;0;64
39560;0;0
37361;1;52
16631;1;38
74510;1;66
3068;0;41
31459;1;50
65017;1;67
21846;1;60
62992;1;41
70461;0;43
42584;0;16
31040;0;47
60523;1;14
34168;0;8
36232;1;3
38947;1;55
4877;1;37
51284;1;60
18399;0;24
57966;1;25
49076;0;5
961;1;42
14176;0;57
42614;0;52
52906;0;60
24589;0;6
748;1;36
41515;0;37
76121;1;42
79018;1;43
67103;1;65
38779;0;53
60733;0;61
64548;0;34
24540;0;2
73581;1;4
23607;0;25
64463;1;21
4219;1;49
81454;1;57
52490;0;46
60034;1;18
66798;0;41
77701;0;56
37675;0;5
21546;0;10
43210;0;65
3167;0;32
61568;0;2
30400;0;52
2925;0;33
29186;1;26
68759;0;17
31044;1;32
43717;0;6
47555;0;55
30857;0;32
53368;1;43
58061;1;16
15275;0;52
77812;0;21
21058;0;10
70578;1;48
8573;1;2
42184;0;33
48064;1;26
48268;0;42
57440;0;27
2459;1;67
66493;0;67
14848;1;61
69509;1;66
75020;0;32
33001;0;1
78731;0;60
28433;0;41
73870;0;21
31673;0;3
15111;1;0
45057;0;33
63934;1;35
68487;0;28
73095;1;5
61080;1;37
53475;1;30
25660;0;28
36607;0;67
34819;1;64
65114;1;43
21021;1;34
52230;1;56
49198;1;4
42794;1;13
52275;0;32
47610;1;20
52415;1;13
26301;0;66
47090;1;30
25739;0;54
49214;0;63
25300;0;51
80440;1;40
2117;1;39
48191;0;5
13638;0;36
31958;1;69
30596;0;44
40155;1;8
44153;1;2
61246;1;58
8772;0;47
39426;1;41
15439;0;0
39559;0;52
35269;0;60
39900;1;22
64434;1;48
11306;0;33
45183;1;9
10392;0;26
68872;0;58
75674;0;28
51445;1;36
56500;1;11
50676;0;24
79122;0;50
30500;1;43
60487;0;51
79631;0;59
20133;1;29
70690;1;50
46846;1;67
67038;1;28
9751;1;14
6852;1;18
19496;0;55
77504;0;23
36609;0;4
30536;0;23
65528;0;31
55403;0;55
41044;0;27
36079;0;3
70921;1;19
27210;1;32
74195;0;39
20233;0;11
46525;1;60
8162;0;49
57191;0;15
55688;0;46
80683;0;41
47072;1;10
75644;0;18
548;1;2
18524;1;35
31167;0;6
10001;1;21
43287;1;43
47734;1;54
4213;1;1
14557;0;61
28476;0;60
1277;0;7
42616;0;52
79623;1;10
46760;0;6
28117;1;40
46129;0;42
10642;1;29
35250;1;24
14736;0;57
72681;1;68
45839;0;42
15645;1;58
23042;0;51
5458;1;34
51329;0;1
8813;1;55
43247;1;37
77855;1;32
38661;0;36
15922;0;19
24499;0;58
43002;1;63
76878;1;49
46357;1;4
9279;1;42
43289;1;17
23097;1;49
30674;1;21
5944;0;1
42682;0;37
21123;1;2
76912;0;58
20197;0;40
22894;1;19
57551;0;3
38257;0;64
7607;1;51
70591;1;62
64970;1;58
18495;1;54
1646;1;60
71821;0;2
46995;0;45
30136;0;48
56612;0;68
50270;0;5
57097;1;21
22774;1;29
37211;0;8
33878;1;42
18019;1;15
9390;1;14
24351;1;61
44978;0;46
14691;0;6
51110;1;39
44728;0;54
77028;0;60
78259;0;10
49814;1;63
39782;0;41
1474;1;16
15268;1;45
45326;0;46
43830;0;2
47482;1;27
65647;0;51
51660;0;33
38896;0;24
32868;1;4
13785;0;13
28037;1;55
75518;0;17
39140;1;47
37443;1;45
76183;1;29
79410;0;19
5052;0;22
6935;1;25
65226;1;2
23325;1;68
74562;1;14
21509;1;61
75741;1;4
35154;0;2
10226;0;25
66773;0;42
45944;1;67
20906;1;22
70361;1;49
13670;1;39
44883;0;18
30213;0;45
32163;1;43
1851;0;69
3407;1;41
20329;1;50
3358;0;35
52090;0;24
34140;0;37
3256;1;55
26124;1;1
66019;0;12
10769;0;30
52624;0;25
56193;1;0
46700;1;33
33698;1;56
55275;0;44
77972;0;52
72949;0;50
29670;0;53
55604;0;31
42731;1;4
28510;1;26
70174;0;65
77659;0;5
16367;0;69
28149;0;10
40932;0;37
10161;0;15
69401;1;19
41196;0;5
8775;0;13
61370;1;49
8299;0;40
31030;0;46
43197;1;54
21749;1;11
70241;0;63
63136;1;18
47934;0;58
28681;0;43
18261;1;36
1297;1;36
79651;1;52
12005;0;4
38902;0;3
36379;1;59
21937;1;32
13209;0;6
71882;1;67
30748;1;3
53885;0;10
65234;0;46
1022;0;37
35710;0;34
66419;0;2
50333;0;66
15726;1;19
79071;0;26
58069;1;8
25015;0;59
61224;1;37
63602;0;54
40706;1;52
935;0;10
71355;0;66
20622;0;45
70704;0;49
13233;1;55
56266;0;1
51070;1;35
30840;1;4
76510;1;50
26288;1;22
51935;0;67
2778;1;29
63821;1;57
60652;1;14
81764;1;64
45192;1;43
51396;1;38
62011;0;57
27194;1;38
71454;1;47
23567;1;12
55623;0;5
9302;1;57
21338;0;15
78481;1;8
71958;1;24
17403;1;45
52846;1;15
37257;0;30
64706;1;47
44915;1;1
31930;0;11
51188;1;27
39113;0;69
73154;1;1
68269;1;55
11882;1;46
53614;1;44
73908;0;3
75684;1;10
59169;1;24
76128;1;12
34113;0;17
18176;1;12
72846;1;59
19977;1;66
78393;0;38
44702;0;21
21700;0;32
56216;1;10
63830;0;15
39787;0;50
6650;0;62
56952;0;20
29788;1;18
74708;1;49
44340;0;65
70054;1;55
73179;0;7
21098;1;45
22947;1;12
18672;0;56
68504;1;30
56709;0;44
14819;0;14
56962;1;15
46319;0;53
43160;0;36
10531;0;51
33174;1;28
17906;0;10
71644;0;54
38140;1;14
2946;0;51
33611;0;56
32659;0;14
545;1;12
45493;1;17
10159;0;11
70273;1;27
63698;1;10
21701;0;12
56911;1;62
78491;0;68
63942;1;49
74126;1;5
20427;1;37
